WhiteElo,BlackElo,Result,Moves,OpeningName
1888,1902,1-0,"['d4', 'Nf6', 'Bf4', 'e6', 'Nf3', 'd5', 'e3', 'c5', 'c3', 'Nc6']",Indian Defense
2135,2166,1-0,"['d4', 'Nf6', 'Nd2', 'c5', 'e3', 'cxd4', 'exd4', 'd6', 'c3', 'g6']",Indian Defense
2187,2130,0-1,"['d4', 'Nf6', 'Nc3', 'e6', 'Bf4', 'd5', 'Nb5', 'Na6', 'e3', 'c6']",Indian Defense
2109,2106,0-1,"['d4', 'Nf6', 'e3', 'c5', 'Nf3', 'd5', 'dxc5', 'Nc6', 'c4', 'e6']",Indian Defense
2083,2024,1-0,"['d4', 'Nf6', 'Nc3', 'e6', 'Bg5', 'Be7', 'e4', 'd6', 'Bxf6', 'Bxf6']",Indian Defense
2029,2044,0-1,"['d4', 'Nf6', 'Bf4', 'd5', 'e3', 'c5', 'c3', 'Nc6', 'Nd2', 'Qb6']",Indian Defense
1864,1862,1-0,"['d4', 'Nf6', 'Nc3', 'e6', 'Bf4', 'd5', 'Qd2', 'c5', 'O-O-O', 'cxd4']",Indian Defense
3204,2816,1-0,"['d4', 'Nf6', 'b3', 'd5', 'Nf3', 'c5', 'dxc5', 'e6', 'a3', 'Bxc5']",Indian Defense
1849,1809,1-0,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'Be7', 'Bd3', 'O-O', 'Nd2', 'c5']",Indian Defense
1828,1834,1-0,"['d4', 'Nf6', 'Bf4', 'g6', 'e3', 'Bg7', 'Bd3', 'O-O', 'Nf3', 'c5']",Indian Defense
1865,2249,1-0,"['d4', 'Nf6', 'e3', 'g6', 'b3', 'Bg7', 'Bb2', 'O-O', 'g3', 'b6']",Indian Defense
2467,2217,0-1,"['d4', 'Nf6', 'Bf4', 'g6', 'Nc3', 'Bg7', 'e4', 'd6', 'Qd2', 'c6']",Indian Defense
1859,1853,1-0,"['d4', 'Nf6', 'Bf4', 'd6', 'Nf3', 'Bg4', 'e3', 'Nbd7', 'Bd3', 'e5']",Indian Defense
2229,2203,1-0,"['d4', 'Nf6', 'Nc3', 'e6', 'Bf4', 'Bb4', 'Qd3', 'c5', 'a3', 'Qa5']",Indian Defense
2021,1994,1-0,"['d4', 'Nf6', 'Bf4', 'g6', 'e3', 'Bg7', 'Nf3', 'O-O', 'Be2', 'c5']",Indian Defense
1847,2016,0-1,"['d4', 'Nf6', 'Bf4', 'g6', 'Nf3', 'Bg7', 'e3', 'O-O', 'h4', 'd6']",Indian Defense
1966,2187,1/2-1/2,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'd6', 'c3', 'Be7', 'Nf3', 'O-O']",Indian Defense
1921,1910,1-0,"['d4', 'Nf6', 'e3', 'g6', 'Be2', 'Bg7', 'c4', 'd5', 'Nc3', 'O-O']",Indian Defense
2295,2377,0-1,"['d4', 'Nf6', 'e3', 'c5', 'c3', 'g6', 'Bd3', 'Bg7', 'f4', 'O-O']",Indian Defense
2142,2400,1-0,"['d4', 'Nf6', 'c3', 'e6', 'Nf3', 'd5', 'g3', 'c5', 'Bg2', 'cxd4']",Indian Defense
2053,1984,0-1,"['d4', 'Nf6', 'Bf4', 'g6', 'Nc3', 'Bg7', 'e4', 'd6', 'h4', 'Nbd7']",Indian Defense
1957,2042,0-1,"['d4', 'Nf6', 'e3', 'g6', 'Nf3', 'Bg7', 'c4', 'O-O', 'Nbd2', 'c5']",Indian Defense
2068,2116,0-1,"['d4', 'Nf6', 'e3', 'e6', 'Bd3', 'c5', 'c3', 'cxd4', 'exd4', 'Nc6']",Indian Defense
1973,2002,1-0,"['d4', 'Nf6', 'e3', 'g6', 'f4', 'Bg7', 'Nd2', 'd6', 'Ngf3', 'O-O']",Indian Defense
2212,2203,1-0,"['d4', 'Nf6', 'Bf4', 'd6', 'Nc3', 'g6', 'e4', 'Bg7', 'Qd2', 'h5']",Indian Defense
1920,2068,0-1,"['d4', 'Nf6', 'Nc3', 'e6', 'e4', 'b6', 'Bf4', 'd6', 'Nf3', 'Bb7']",Indian Defense
2011,2017,1-0,"['d4', 'Nf6', 'Bf4', 'd6', 'e3', 'Ne4', 'Bd3', 'g5', 'Bg3', 'f5']",Indian Defense
2092,2019,1-0,"['d4', 'Nf6', 'e3', 'g6', 'Nf3', 'Bg7', 'Be2', 'O-O', 'O-O', 'd6']",Indian Defense
2444,2327,1-0,"['d4', 'Nf6', 'Bf4', 'c5', 'e3', 'Nd5', 'Bg3', 'Qa5+', 'c3', 'cxd4']",Indian Defense
2166,2112,0-1,"['d4', 'Nf6', 'e3', 'g6', 'Nf3', 'Bg7', 'g3', 'd6', 'Bg2', 'O-O']",Indian Defense
2130,2127,1-0,"['d4', 'Nf6', 'Bf4', 'd6', 'e3', 'g6', 'h3', 'Bg7', 'Nf3', 'O-O']",Indian Defense
2048,1992,0-1,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'd5', 'Bd3', 'Bd6', 'Nf3', 'Bxf4']",Indian Defense
1889,1863,0-1,"['d4', 'Nf6', 'Bf4', 'e5', 'e3', 'e4', 'Bg3', 'Bb4+', 'c3', 'Be7']",Indian Defense
1877,1921,1-0,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'c5', 'Nf3', 'cxd4', 'exd4', 'b6']",Indian Defense
1930,1934,1-0,"['d4', 'Nf6', 'e3', 'g6', 'c3', 'Bg7', 'Be2', 'd6', 'h4', 'h6']",Indian Defense
2075,1999,0-1,"['d4', 'Nf6', 'Bf4', 'd5', 'Nf3', 'Bf5', 'e3', 'e6', 'Nbd2', 'c5']",Indian Defense
2012,1968,1-0,"['d4', 'Nf6', 'Bf4', 'd5', 'e3', 'c5', 'Nf3', 'Nc6', 'Nc3', 'Bf5']",Indian Defense
2116,2126,0-1,"['d4', 'Nf6', 'c3', 'g6', 'e3', 'Bg7', 'f4', 'O-O', 'Nf3', 'd6']",Indian Defense
1935,2038,0-1,"['d4', 'Nf6', 'Bf4', 'd5', 'Nf3', 'Bf5', 'c3', 'c6', 'Nbd2', 'Nbd7']",Indian Defense
2318,2393,1-0,"['d4', 'Nf6', 'e3', 'd5', 'c4', 'Bf5', 'Nf3', 'e6', 'Nc3', 'c6']",Indian Defense
1915,1899,0-1,"['d4', 'Nf6', 'Nd2', 'd5', 'e3', 'e6', 'Bd3', 'c5', 'c3', 'c4']",Indian Defense
2379,2346,1-0,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'Bd6', 'Nf3', 'Bxf4', 'exf4', 'c5']",Indian Defense
1863,1994,0-1,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'd5', 'c4', 'c5', 'dxc5', 'Bxc5']",Indian Defense
2179,2212,1-0,"['d4', 'Nf6', 'Bf4', 'c5', 'd5', 'e6', 'c4', 'exd5', 'cxd5', 'd6']",Indian Defense
2486,2355,1-0,"['d4', 'Nf6', 'Nc3', 'd6', 'Bf4', 'c6', 'e3', 'Nbd7', 'Nf3', 'h6']",Indian Defense
2378,2372,0-1,"['d4', 'Nf6', 'c3', 'e6', 'Bf4', 'c5', 'e3', 'b6', 'Bxb8', 'Rxb8']",Indian Defense
2042,2003,1-0,"['d4', 'Nf6', 'Bf4', 'g6', 'Nc3', 'c5', 'e3', 'Nc6', 'Qd2', 'e6']",Indian Defense
1814,1907,0-1,"['d4', 'Nf6', 'Bf4', 'd5', 'e3', 'c5', 'Nd2', 'Nc6', 'c3', 'Qb6']",Indian Defense
2071,2057,0-1,"['d4', 'Nf6', 'Nc3', 'e6', 'e4', 'c5', 'e5', 'cxd4', 'Qxd4', 'Nc6']",Indian Defense
1837,1817,0-1,"['d4', 'Nf6', 'Bf4', 'd6', 'Bg3', 'Nbd7', 'Nf3', 'e6', 'e3', 'Be7']",Indian Defense
1935,1915,0-1,"['d4', 'Nf6', 'e3', 'e5', 'c3', 'exd4', 'exd4', 'd5', 'Nf3', 'c5']",Indian Defense
2502,2423,1-0,"['d4', 'Nf6', 'Nc3', 'e6', 'Bg5', 'd5', 'e4', 'dxe4', 'Bxf6', 'Be7']",Indian Defense
2056,2238,0-1,"['d4', 'Nf6', 'Bf4', 'g6', 'Nc3', 'Bg7', 'e4', 'd6', 'Qd2', 'Nh5']",Indian Defense
2067,2147,0-1,"['d4', 'Nf6', 'e3', 'e6', 'Nf3', 'Be7', 'Be2', 'O-O', 'O-O', 'd6']",Indian Defense
2308,2342,1-0,"['d4', 'Nf6', 'c3', 'e6', 'e3', 'c5', 'Nf3', 'd5', 'dxc5', 'Bxc5']",Indian Defense
1932,1924,0-1,"['d4', 'Nf6', 'e3', 'g6', 'f4', 'Bg7', 'Nf3', 'O-O', 'Bd3', 'd6']",Indian Defense
2258,2275,0-1,"['d4', 'Nf6', 'Bf4', 'g6', 'e3', 'Bg7', 'Nf3', 'd6', 'Be2', 'Nbd7']",Indian Defense
2144,2297,1-0,"['d4', 'Nf6', 'c3', 'g6', 'Nf3', 'Bg7', 'g3', 'O-O', 'Bg2', 'd5']",Indian Defense
2058,1954,1-0,"['d4', 'Nf6', 'Nc3', 'e6', 'e4', 'Bb4', 'e5', 'Ne4', 'Qg4', 'Nxc3']",Indian Defense
1959,1936,1-0,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'd5', 'Nf3', 'Bd6', 'Bg3', 'Ne4']",Indian Defense
2041,2091,0-1,"['d4', 'Nf6', 'Bf4', 'c5', 'e3', 'e6', 'c3', 'd5', 'Nd2', 'Nc6']",Indian Defense
2010,1831,1-0,"['d4', 'Nf6', 'Bf4', 'd5', 'Nc3', 'Bf5', 'e3', 'e6', 'f3', 'h6']",Indian Defense
2027,2009,0-1,"['d4', 'Nf6', 'Bf4', 'd6', 'Nf3', 'b6', 'e3', 'Bb7', 'Be2', 'Nbd7']",Indian Defense
2016,2013,1-0,"['d4', 'Nf6', 'Bf4', 'e6', 'Nf3', 'd5', 'e3', 'Bd6', 'Ne5', 'Bxe5']",Indian Defense
2182,2201,0-1,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'd6', 'Nf3', 'Be7', 'Bd3', 'O-O']",Indian Defense
1910,1912,0-1,"['d4', 'Nf6', 'e3', 'd5', 'Nf3', 'Bf5', 'Nbd2', 'e6', 'c3', 'Bd6']",Indian Defense
2142,2150,1-0,"['d4', 'Nf6', 'e3', 'e6', 'Nf3', 'd5', 'Bd3', 'Be7', 'c3', 'O-O']",Indian Defense
2114,2228,0-1,"['d4', 'Nf6', 'Nc3', 'g6', 'e4', 'd6', 'Bg5', 'Bg7', 'e5', 'dxe5']",Indian Defense
1851,1887,1/2-1/2,"['d4', 'Nf6', 'e3', 'c5', 'c3', 'cxd4', 'cxd4', 'd6', 'Nf3', 'g6']",Indian Defense
1836,1902,1-0,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'd5', 'Nf3', 'c5', 'c3', 'cxd4']",Indian Defense
2116,2137,1-0,"['d4', 'Nf6', 'Bf4', 'g6', 'Nf3', 'Bg7', 'e3', 'd6', 'Nbd2', 'O-O']",Indian Defense
2229,2249,1-0,"['d4', 'Nf6', 'Bf4', 'd6', 'Nc3', 'c5', 'e3', 'cxd4', 'exd4', 'Nc6']",Indian Defense
2496,2209,1-0,"['d4', 'Nf6', 'c3', 'd5', 'Nf3', 'c6', 'Nbd2', 'g6', 'e3', 'Bg7']",Indian Defense
1977,1992,1-0,"['d4', 'Nf6', 'Bf4', 'd6', 'e3', 'g6', 'c3', 'Bg7', 'h4', 'Nh5']",Indian Defense
1952,1981,0-1,"['d4', 'Nf6', 'Bf4', 'd6', 'Nf3', 'Nbd7', 'h3', 'g6', 'e3', 'Bg7']",Indian Defense
1852,1878,0-1,"['d4', 'Nf6', 'e3', 'g6', 'c4', 'Bg7', 'Nf3', 'O-O', 'Nc3', 'c6']",Indian Defense
1989,1982,1-0,"['d4', 'Nf6', 'e3', 'g6', 'Nf3', 'd6', 'Bd3', 'Bg7', 'Nbd2', 'O-O']",Indian Defense
2037,2040,0-1,"['d4', 'Nf6', 'e3', 'g6', 'c4', 'd5', 'Bd3', 'Bg7', 'Nf3', 'O-O']",Indian Defense
1900,1914,1-0,"['d4', 'Nf6', 'Bf4', 'e6', 'Nf3', 'd5', 'e3', 'Nc6', 'Be2', 'Bd6']",Indian Defense
2022,2593,0-1,"['d4', 'Nf6', 'e3', 'c5', 'Nf3', 'Qc7', 'dxc5', 'g6', 'Be2', 'Qxc5']",Indian Defense
2072,1892,1-0,"['d4', 'Nf6', 'Bf4', 'd5', 'e3', 'h6', 'Bd3', 'e6', 'Nf3', 'c5']",Indian Defense
2108,2077,0-1,"['d4', 'Nf6', 'Bf4', 'g6', 'Nf3', 'Bg7', 'e3', 'd6', 'c3', 'O-O']",Indian Defense
2440,2246,0-1,"['d4', 'Nf6', 'c3', 'g6', 'Nf3', 'd5', 'e4', 'Bg7', 'e5', 'Nfd7']",Indian Defense
2147,2159,0-1,"['d4', 'Nf6', 'Bf4', 'd5', 'e3', 'e6', 'c4', 'c5', 'Nc3', 'a6']",Indian Defense
1926,1937,1-0,"['d4', 'Nf6', 'e3', 'c5', 'f4', 'cxd4', 'exd4', 'd5', 'c3', 'Nc6']",Indian Defense
2136,2375,1-0,"['d4', 'Nf6', 'e3', 'b6', 'c3', 'Bb7', 'f4', 'c5', 'Nf3', 'cxd4']",Indian Defense
1991,2020,0-1,"['d4', 'Nf6', 'Nc3', 'e6', 'e4', 'd5', 'Bg5', 'dxe4', 'Nxe4', 'Be7']",Indian Defense
2318,2315,0-1,"['d4', 'Nf6', 'Bf4', 'b6', 'e3', 'Bb7', 'Nf3', 'e6', 'Bd3', 'Be7']",Indian Defense
1898,1934,1-0,"['d4', 'Nf6', 'Bf4', 'g6', 'e3', 'Bg7', 'Bg3', 'O-O', 'Nf3', 'd6']",Indian Defense
1932,1906,1-0,"['d4', 'Nf6', 'e3', 'g6', 'Bd3', 'Bg7', 'f4', 'd5', 'c3', 'O-O']",Indian Defense
2303,2351,1-0,"['d4', 'Nf6', 'c3', 'c5', 'dxc5', 'Qc7', 'b4', 'a5', 'Bb2', 'Nc6']",Indian Defense
2426,2418,0-1,"['d4', 'Nf6', 'e3', 'e6', 'f4', 'c5', 'Nf3', 'cxd4', 'exd4', 'd5']",Indian Defense
1998,1971,1-0,"['d4', 'Nf6', 'Nc3', 'e6', 'e4', 'c5', 'dxc5', 'Bxc5', 'Nf3', 'Ng4']",Indian Defense
1875,1851,0-1,"['d4', 'Nf6', 'Bf4', 'd5', 'Bg3', 'c5', 'e3', 'cxd4', 'exd4', 'Nc6']",Indian Defense
2140,2177,0-1,"['d4', 'Nf6', 'Nc3', 'g6', 'Bf4', 'd5', 'e3', 'Bg7', 'h4', 'h5']",Indian Defense
1970,1961,1-0,"['d4', 'Nf6', 'Bf4', 'g6', 'Nc3', 'd5', 'Qd2', 'c5', 'e3', 'cxd4']",Indian Defense
2025,2150,0-1,"['d4', 'Nf6', 'Nc3', 'e6', 'Bf4', 'd5', 'Nb5', 'Na6', 'f3', 'c6']",Indian Defense
2006,2017,0-1,"['d4', 'Nf6', 'Nc3', 'g6', 'Bf4', 'Bg7', 'e4', 'd6', 'Bc4', 'O-O']",Indian Defense
2078,2014,0-1,"['d4', 'Nf6', 'Bf4', 'd6', 'c3', 'Nbd7', 'Nf3', 'c6', 'e3', 'Qc7']",Indian Defense
2028,2029,0-1,"['d4', 'Nf6', 'Nd2', 'b6', 'g3', 'Bb7', 'Ngf3', 'Nc6', 'e4', 'Nb4']",Indian Defense
2151,2216,0-1,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'Be7', 'Nd2', 'O-O', 'Bd3', 'b6']",Indian Defense
1863,1864,1-0,"['d4', 'Nf6', 'Bf4', 'c5', 'Bg3', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'Qa5+']",Indian Defense
1957,1966,0-1,"['d4', 'Nf6', 'Bf4', 'd5', 'e3', 'c5', 'c3', 'Nc6', 'Nf3', 'Bg4']",Indian Defense
2026,2029,0-1,"['d4', 'Nf6', 'e3', 'c5', 'dxc5', 'g6', 'Nf3', 'Bg7', 'Bb5', 'Qa5+']",Indian Defense
2365,2247,1-0,"['d4', 'Nf6', 'Bf4', 'g6', 'e3', 'Bg7', 'h3', 'O-O', 'Bh2', 'd5']",Indian Defense
1890,1984,0-1,"['d4', 'Nf6', 'e3', 'e6', 'Bd3', 'd5', 'Nd2', 'c5', 'c3', 'c4']",Indian Defense
2211,2212,1-0,"['d4', 'Nf6', 'Nc3', 'e6', 'Bf4', 'Bb4', 'Qd3', 'b6', 'a3', 'Ba6']",Indian Defense
2230,2214,0-1,"['d4', 'Nf6', 'Nc3', 'g6', 'e4', 'd6', 'h4', 'Bg7', 'h5', 'Nxh5']",Indian Defense
1888,1821,1-0,"['d4', 'Nf6', 'Nd2', 'd5', 'c3', 'Bf5', 'Ngf3', 'Nc6', 'Nh4', 'Bg6']",Indian Defense
2067,2024,1-0,"['d4', 'Nf6', 'Bf4', 'c5', 'e3', 'd5', 'c3', 'Nc6', 'Nd2', 'e6']",Indian Defense
1998,2089,0-1,"['d4', 'Nf6', 'Bf4', 'g6', 'Nc3', 'd6', 'e4', 'Nbd7', 'Nf3', 'c5']",Indian Defense
1967,1983,0-1,"['d4', 'Nf6', 'e3', 'e5', 'dxe5', 'Ne4', 'f3', 'Qh4+', 'Ke2', 'Ng3+']",Indian Defense
1998,1998,1-0,"['d4', 'Nf6', 'Bf4', 'g6', 'e3', 'Bg7', 'Nf3', 'd6', 'c4', 'O-O']",Indian Defense
1929,2000,1-0,"['d4', 'Nf6', 'e3', 'd5', 'Bd3', 'c6', 'Nd2', 'Nbd7', 'f4', 'e5']",Indian Defense
1918,1939,1/2-1/2,"['d4', 'Nf6', 'Nc3', 'g6', 'Bf4', 'Bg7', 'e4', 'O-O', 'e5', 'd6']",Indian Defense
2507,2441,1-0,"['d4', 'Nf6', 'Bf4', 'c5', 'e3', 'cxd4', 'exd4', 'd6', 'c3', 'Nbd7']",Indian Defense
2158,2063,1/2-1/2,"['d4', 'Nf6', 'e3', 'd5', 'Bd3', 'Bg4', 'f3', 'Bh5', 'Ne2', 'Nbd7']",Indian Defense
2002,1962,1-0,"['d4', 'Nf6', 'Nc3', 'e6', 'e4', 'Bb4', 'Bd3', 'b6', 'e5', 'Nd5']",Indian Defense
2096,2025,1-0,"['d4', 'Nf6', 'Bf4', 'd5', 'Nf3', 'Bg4', 'e3', 'Bxf3', 'Qxf3', 'e6']",Indian Defense
1884,1895,0-1,"['d4', 'Nf6', 'Bf4', 'c5', 'c3', 'Nc6', 'e3', 'Qb6', 'Qc2', 'e6']",Indian Defense
1815,1818,1-0,"['d4', 'Nf6', 'e3', 'd6', 'c4', 'g6', 'Nf3', 'Bg7', 'Nc3', 'O-O']",Indian Defense
1965,2005,1/2-1/2,"['d4', 'Nf6', 'Bf4', 'g6', 'e3', 'Bg7', 'c3', 'O-O', 'Bc4', 'd6']",Indian Defense
1952,1807,0-1,"['d4', 'Nf6', 'Nc3', 'g6', 'Bf4', 'Bg7', 'e3', 'd6', 'Nf3', 'O-O']",Indian Defense
2175,2185,0-1,"['d4', 'Nf6', 'Bf4', 'd6', 'e3', 'g6', 'h4', 'Bg7', 'Bd3', 'Nh5']",Indian Defense
1967,1979,1-0,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'd5', 'Nf3', 'Bd6', 'Bg5', 'h6']",Indian Defense
1891,1910,0-1,"['d4', 'Nf6', 'Bf4', 'd6', 'Nc3', 'g6', 'e4', 'Bg7', 'f3', 'O-O']",Indian Defense
1821,1821,0-1,"['d4', 'Nf6', 'e3', 'g6', 'Nf3', 'Bg7', 'c4', 'O-O', 'Nc3', 'd6']",Indian Defense
2098,2110,1-0,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'd5', 'Bd3', 'c5', 'c3', 'Nc6']",Indian Defense
2443,2243,1-0,"['d4', 'Nf6', 'c3', 'g6', 'Nf3', 'd5', 'e4', 'Bg7', 'e5', 'Nfd7']",Indian Defense
2251,2242,1-0,"['d4', 'Nf6', 'Bf4', 'd5', 'e3', 'e6', 'h4', 'Bd6', 'Bxd6', 'cxd6']",Indian Defense
2052,1814,0-1,"['d4', 'Nf6', 'Bf4', 'e6', 'Nf3', 'd5', 'e3', 'Nbd7', 'Bd3', 'Be7']",Indian Defense
2115,2018,1-0,"['d4', 'Nf6', 'e3', 'd5', 'c4', 'c5', 'dxc5', 'e6', 'cxd5', 'Nxd5']",Indian Defense
2219,2066,1-0,"['d4', 'Nf6', 'Nc3', 'g6', 'e4', 'Bg7', 'Be3', 'O-O', 'e5', 'Ne8']",Indian Defense
1863,1864,0-1,"['d4', 'Nf6', 'Bf4', 'c5', 'Bg3', 'cxd4', 'Nf3', 'Qa5+', 'c3', 'Nc6']",Indian Defense
1928,1861,1-0,"['d4', 'Nf6', 'e3', 'e6', 'f4', 'c5', 'Nf3', 'cxd4', 'exd4', 'd5']",Indian Defense
1825,1848,1-0,"['d4', 'Nf6', 'Bf4', 'd6', 'Nd2', 'g6', 'e3', 'Bg7', 'c3', 'Nbd7']",Indian Defense
2105,2104,0-1,"['d4', 'Nf6', 'Nc3', 'e6', 'Bf4', 'c5', 'dxc5', 'Bxc5', 'e4', 'Qa5']",Indian Defense
2597,2694,0-1,"['d4', 'Nf6', 'Bf4', 'd5', 'e3', 'e6', 'Nf3', 'c5', 'c3', 'Nc6']",Indian Defense
2301,2399,0-1,"['d4', 'Nf6', 'c3', 'c5', 'Nf3', 'g6', 'Bf4', 'Bg7', 'e3', 'Qb6']",Indian Defense
2116,2033,1-0,"['d4', 'Nf6', 'c3', 'd5', 'e3', 'c5', 'f4', 'cxd4', 'exd4', 'Nc6']",Indian Defense
2116,2133,1-0,"['d4', 'Nf6', 'Bf4', 'd5', 'Nf3', 'e6', 'e3', 'Bd6', 'Bg5', 'h6']",Indian Defense
2029,2011,0-1,"['d4', 'Nf6', 'Bf4', 'e5', 'dxe5', 'Nh5', 'Bc1', 'Nc6', 'e4', 'g6']",Indian Defense
2130,2094,1-0,"['d4', 'Nf6', 'Bf4', 'c6', 'e3', 'd5', 'Bd3', 'e6', 'Nf3', 'Bd6']",Indian Defense
2029,2025,1-0,"['d4', 'Nf6', 'Bf4', 'd6', 'Nf3', 'Nbd7', 'e3', 'g6', 'Be2', 'Bg7']",Indian Defense
1919,1940,0-1,"['d4', 'Nf6', 'Bf4', 'g6', 'Nc3', 'Bg7', 'e4', 'd6', 'Qd2', 'Nbd7']",Indian Defense
2338,2315,0-1,"['d4', 'Nf6', 'e3', 'g6', 'Nf3', 'Bg7', 'Be2', 'O-O', 'O-O', 'd6']",Indian Defense
1935,1913,1-0,"['d4', 'Nf6', 'Nc3', 'e6', 'e4', 'Bb4', 'e5', 'Nd5', 'Bd2', 'Nxc3']",Indian Defense
1820,1861,1-0,"['d4', 'Nf6', 'Bf4', 'd6', 'Nf3', 'Bf5', 'e3', 'g6', 'h3', 'h5']",Indian Defense
1864,1864,0-1,"['d4', 'Nf6', 'Bf4', 'c5', 'Bg3', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'Qa5+']",Indian Defense
2084,2047,1-0,"['d4', 'Nf6', 'Bf4', 'd6', 'Nf3', 'g6', 'c3', 'Bg7', 'h3', 'O-O']",Indian Defense
2506,2511,1-0,"['d4', 'Nf6', 'Bf4', 'c5', 'e3', 'cxd4', 'exd4', 'd5', 'c3', 'Nc6']",Indian Defense
2177,2151,1-0,"['d4', 'Nf6', 'Bf4', 'c6', 'Nc3', 'd6', 'e3', 'Qc7', 'Bd3', 'e5']",Indian Defense
2035,2118,1-0,"['d4', 'Nf6', 'Nc3', 'e6', 'Bf4', 'd5', 'Nb5', 'Na6', 'e3', 'c6']",Indian Defense
1890,1857,1-0,"['d4', 'Nf6', 'Bf4', 'g6', 'e3', 'd6', 'Bd3', 'Bg7', 'Nd2', 'O-O']",Indian Defense
2124,2061,1-0,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'd5', 'Nf3', 'g6', 'Nbd2', 'Bg7']",Indian Defense
2070,2062,1-0,"['d4', 'Nf6', 'Bf4', 'e6', 'Nf3', 'c5', 'e3', 'cxd4', 'exd4', 'Be7']",Indian Defense
2762,2845,1-0,"['d4', 'Nf6', 'e3', 'e6', 'Nf3', 'b6', 'Bd3', 'Bb7', 'O-O', 'Be7']",Indian Defense
2201,2117,0-1,"['d4', 'Nf6', 'Nc3', 'e6', 'Bg5', 'Be7', 'e4', 'd5', 'Bd3', 'dxe4']",Indian Defense
2194,2362,0-1,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'c5', 'c3', 'b6', 'Nf3', 'Bb7']",Indian Defense
2130,2205,0-1,"['d4', 'Nf6', 'Bf4', 'g6', 'e3', 'Bg7', 'Nf3', 'd5', 'h3', 'c5']",Indian Defense
2227,2244,0-1,"['d4', 'Nf6', 'Bf4', 'e6', 'e3', 'c5', 'Nf3', 'Nc6', 'c3', 'Qb6']",Indian Defense
1941,1937,0-1,"['d4', 'Nf6', 'Bf4', 'd5', 'Nf3', 'Bg4', 'Nbd2', 'e6', 'h3', 'Bh5']",Indian Defense
2430,2470,0-1,"['d4', 'Nf6', 'Nc3', 'g6', 'e4', 'Bg7', 'e5', 'Ng8', 'f4', 'd6']",Indian Defense
2013,1999,0-1,"['d4', 'Nf6', 'e3', 'g6', 'Bd3', 'Bg7', 'Nd2', 'd6', 'f4', 'O-O']",Indian Defense
1983,1986,0-1,"['d4', 'Nf6', 'Bf4', 'g6', 'e3', 'Bg7', 'c3', 'O-O', 'h4', 'Nh5']",Indian Defense
2199,2205,0-1,"['d4', 'Nf6', 'e3', 'd6', 'f4', 'g6', 'Nf3', 'Bg7', 'c3', 'O-O']",Indian Defense
1853,1874,0-1,"['d4', 'Nf6', 'Bf4', 'c5', 'Bg3', 'cxd4', 'Qxd4', 'Nc6', 'Qd1', 'Qa5+']",Indian Defense
1948,1914,0-1,"['d4', 'Nf6', 'e3', 'c5', 'c3', 'e6', 'Nf3', 'd5', 'Be2', 'Nc6']",Indian Defense
2291,2232,1-0,"['d4', 'Nf6', 'Bf4', 'g6', 'Nd2', 'd5', 'c3', 'Bg7', 'Ngf3', 'O-O']",Indian Defense
2369,2341,0-1,"['d4', 'Nf6', 'e3', 'e6', 'Bd3', 'd5', 'g4', 'Bd6', 'g5', 'Nfd7']",Indian Defense
2103,2099,1-0,"['d4', 'Nf6', 'Bf4', 'g6', 'Nc3', 'd5', 'e3', 'a6', 'Nf3', 'c5']",Indian Defense
1984,1984,1/2-1/2,"['d4', 'Nf6', 'e3', 'd5', 'Nf3', 'c5', 'Be2', 'Nc6', 'dxc5', 'e6']",Indian Defense
1950,1942,1-0,"['d4', 'Nf6', 'e3', 'c5', 'f4', 'd5', 'c3', 'Nc6', 'Nf3', 'e6']",Indian Defense
2263,2275,1/2-1/2,"['d4', 'Nf6', 'Bf4', 'b6', 'e3', 'Bb7', 'Nf3', 'e6', 'c4', 'c5']",Indian Defense
2680,2636,0-1,"['d4', 'Nf6', 'Nc3', 'e6', 'e4', 'd5', 'Be3', 'Nxe4', 'f3', 'Nxc3']",Indian Defense
2168,1919,1-0,"['d4', 'Nf6', 'Nc3', 'e6', 'Bf4', 'd6', 'e4', 'b6', 'Bd3', 'Bb7']",Indian Defense
2265,2301,0-1,"['d4', 'Nf6', 'Bf4', 'd5', 'e3', 'Bf5', 'Nd2', 'e6', 'Ngf3', 'a6']",Indian Defense
2037,2077,0-1,"['d4', 'Nf6', 'Bf4', 'b6', 'Nc3', 'Bb7', 'f3', 'e6', 'e4', 'Bb4']",Indian Defense
